Name,year,AcresBurned,Counties,Started,Extinguished,Latitude,Longitude,MajorIncident,PersonnelInvolved,duration_days,start_date,day_of_year
Green Hill Fire,2018,10,Humboldt,2018-11-12T17:39:00Z,2019-01-04T08:46:00Z,40.888785,-124.00184900000001,FALSE,NA,52.62986111111111,2018-11-12,316
Niles Fire,2018,20,Alameda,2018-11-14T14:56:00Z,2019-01-04T08:45:00Z,37.61158,-121.94182,FALSE,NA,50.74236111111111,2018-11-14,318
Honey Flooding,2018,0,Butte,2018-11-29T23:30:00Z,2019-01-04T08:42:00Z,39.71217,-121.77385,TRUE,NA,35.38333333333333,2018-11-29,333
Girasol Fire,2019,30,Riverside,2019-04-09T22:18:00Z,2019-04-10T10:23:00Z,0,0,FALSE,NA,0.5034722222222222,2019-04-09,99
Cana Fire,2019,10,Butte,2019-04-30T12:20:00Z,2019-05-08T08:47:00Z,39.83958,-121.957,FALSE,NA,7.852083333333334,2019-04-30,120
Woody Fire,2019,115,Kern,2019-04-30T18:37:00Z,2019-05-08T08:47:00Z,35.65189,-118.92545,FALSE,NA,7.590277777777778,2019-04-30,120
Vulcan Fire,2019,172,Kern,2019-05-03T15:04:00Z,2019-05-08T08:48:00Z,35.03855,-119.19454,FALSE,NA,4.738888888888889,2019-05-03,123
Sugar Fire,2019,65,Placer,2019-05-10T14:14:00Z,2019-05-24T14:28:00Z,39.11536,-120.76088,FALSE,NA,14.009722222222223,2019-05-10,130
Shady Fire,2019,130,Riverside,2019-05-18T22:53:00Z,2019-05-24T14:23:00Z,33.650237,-116.172534,FALSE,NA,5.645833333333333,2019-05-18,138
Belmont Fire,2019,835,San Luis Obispo,2019-05-29T17:10:00Z,2019-06-03T08:44:00Z,35.30759,-119.96498,FALSE,NA,4.648611111111111,2019-05-29,149
Diversion Fire,2019,45,Riverside,2019-05-30T12:41:00Z,2019-06-03T08:48:00Z,33.69078,-114.57265,FALSE,NA,3.8381944444444445,2019-05-30,150
Spruce Fire,2019,155,Tulare,2019-06-01T15:49:00Z,2019-06-11T14:48:00Z,36.28001,-119.10974,FALSE,NA,9.957638888888889,2019-06-01,152
Citrus Fire,2019,257,Tulare,2019-06-02T16:12:00Z,2019-06-11T14:48:00Z,36.18479,-118.99229,FALSE,NA,8.941666666666666,2019-06-02,153
Yokohl Fire,2019,33,Tulare,2019-06-03T12:18:00Z,2019-06-04T16:03:00Z,36.23012,-118.85712,FALSE,NA,1.15625,2019-06-03,154
Boulder Fire,2019,1127,San Luis Obispo,2019-06-05T10:49:00Z,2019-06-11T14:49:00Z,35.343761,-119.913717,FALSE,NA,6.166666666666667,2019-06-05,156
Watt Fire,2019,27,Placer,2019-06-07T12:59:00Z,2019-06-11T14:50:00Z,38.75263,-121.39259,FALSE,NA,4.077083333333333,2019-06-07,158
Ink Fire,2019,50,Napa,2019-06-08T14:37:00Z,2019-06-17T08:46:00Z,38.63047,-122.47282,FALSE,NA,8.75625,2019-06-08,159
Levee Fire,2019,70,Yuba,2019-06-08T13:07:00Z,2019-06-17T08:34:00Z,39.15641,-121.56363,FALSE,NA,8.810416666666667,2019-06-08,159
West Butte Fire,2019,1350,Sutter,2019-06-08T14:37:00Z,2019-06-17T15:16:00Z,39.28926,-121.85906,FALSE,NA,9.027083333333334,2019-06-08,159
Malech Fire,2019,210,Santa Clara,2019-06-09T14:29:00Z,2019-06-11T17:17:00Z,37.21638,-121.70768,FALSE,NA,2.1166666666666667,2019-06-09,160
Bitter Fire,2019,120,San Luis Obispo,2019-06-10T11:55:00Z,2019-06-11T17:18:00Z,35.57376,-120.11738,FALSE,NA,1.2243055555555555,2019-06-10,161
Calaveras Fire,2019,35,Santa Clara,2019-06-10T15:16:00Z,2019-06-17T08:46:00Z,37.44422,-121.84082,FALSE,NA,6.729166666666667,2019-06-10,161
Pauma Fire,2019,15,San Diego,2019-06-10T14:25:00Z,2019-06-24T11:44:00Z,33.30267,-116.97772,FALSE,NA,13.888194444444444,2019-06-10,161
Ardo Fire,2019,43,Monterey,2019-06-12T17:23:00Z,2019-06-17T08:46:00Z,35.97059,-120.88241,FALSE,NA,4.6409722222222225,2019-06-12,163
McMillan Fire,2019,1764,San Luis Obispo,2019-06-12T12:48:00Z,2019-06-24T10:25:00Z,35.66318,-120.41128,FALSE,NA,11.900694444444444,2019-06-12,163
IronGate Fire,2019,10,Siskiyou,2019-06-16T20:33:00Z,2019-06-21T14:23:00Z,41.94622,-122.40157,FALSE,NA,4.743055555555555,2019-06-16,167
Lumgrey Fire,2019,207,Siskiyou,2019-06-17T17:50:00Z,2019-06-24T16:56:00Z,39.28926,-121.85906,FALSE,NA,6.9625,2019-06-17,168
Weisgarber Fire,2019,120,San Diego,2019-06-20T14:56:00Z,2019-06-21T14:22:00Z,33.39684,-117.29665,TRUE,NA,0.9763888888888889,2019-06-20,171
Jerry Fire,2019,525,Riverside,2019-06-21T13:02:00Z,2019-06-24T11:43:00Z,33.919507,-117.103765,FALSE,NA,2.9451388888888888,2019-06-21,172
Dyer Fire,2019,148,Placer,2019-06-26T22:43:07Z,2019-06-27T08:26:00Z,38.73817,-121.39419,FALSE,NA,0.40478009259259257,2019-06-26,177
Trinity Fire,2019,90,Shasta,2019-06-26T15:35:00Z,2019-06-26T06:00:00Z,40.41404,-122.66779,FALSE,NA,-0.3993055555555556,2019-06-26,177
Mayberry Fire,2019,12,Butte,2019-06-29T22:07:59Z,2019-06-29T18:20:00Z,39.32889,-121.23431,FALSE,NA,-0.15832175925925926,2019-06-29,180
Merced Fire,2019,210,Merced,2019-06-29T15:09:52Z,2019-07-02T15:51:00Z,37.312877,-120.242411,FALSE,NA,3.028564814814815,2019-06-29,180
Hollow Fire,2019,283,San Joaquin,2019-07-03T15:34:12Z,2019-07-05T07:50:00Z,37.63206,-121.538382,FALSE,NA,1.677638888888889,2019-07-03,184
Bikeway Fire,2019,25,Alameda,2019-07-05T09:46:01Z,2019-07-05T03:20:00Z,37.469,-121.3697,FALSE,NA,-0.2680783912042777,2019-07-05,186
Fellow Fire,2019,24,Contra Costa,2019-07-05T13:33:56Z,2019-07-05T14:58:00Z,37.99837,-122.16201,FALSE,NA,0.05837962962962963,2019-07-05,186
Snowstorm Fire,2019,263,Lassen,2019-07-05T16:37:04Z,2019-07-06T07:49:00Z,40.679318,-120.392768,FALSE,NA,0.633287037037037,2019-07-05,186
Far Fire,2019,38,Yuba,2019-07-06T20:21:25Z,NA,39.06066,-121.35014,FALSE,NA,NA,2019-07-06,187
Gillis Fire,2019,974,San Luis Obispo,2019-07-08T16:44:08Z,2019-07-09T18:22:00Z,35.63111111,-120.26916667,FALSE,NA,1.067962962962963,2019-07-08,189
Sargent Fire,2019,190,Monterey,2019-07-09T21:43:36Z,2019-07-10T16:04:00Z,35.95191,-120.8092,FALSE,NA,0.7641666666666667,2019-07-09,190
Gibbel Fire,2019,20,Riverside,2019-07-11T16:27:17Z,2019-07-11T08:26:00Z,33.69055556,-116.953889,FALSE,NA,-0.33422453703703703,2019-07-11,192
Mid Fire,2019,22,Alameda,2019-07-12T18:40:09Z,2019-07-12T19:20:00Z,37.093243,-121.586846,FALSE,NA,0.02767361111111111,2019-07-12,193
Orange fire,2019,96,Riverside,2019-07-13T10:36:00Z,2019-07-13T15:13:00Z,33.8128372,-117.1228851,FALSE,NA,0.19236111111111112,2019-07-13,194
Doyle Fire,2019,193,Lassen,2019-07-14T14:02:31Z,2019-07-16T09:00:00Z,40.072739,-120.158273,FALSE,NA,1.7899189814814815,2019-07-14,195
Aborn Fire,2019,47,Santa Clara,2019-07-15T11:12:00Z,2019-07-15T18:19:00Z,37.32555556,-121.76444444,FALSE,NA,0.2965277777777778,2019-07-15,196
Madera Fire,2019,213,Madera,2019-07-15T18:19:31Z,2019-07-16T06:49:00Z,37.016944,-119.934167,FALSE,NA,0.520474537037037,2019-07-15,196
Goose 2 Fire,2019,128,Modoc,2019-07-17T16:13:41Z,2019-07-20T09:05:00Z,41.909,-120.306,FALSE,NA,2.702303240740741,2019-07-17,198
Rains Fire,2019,35,Stanislaus,2019-07-18T09:07:57Z,2019-07-18T10:29:00Z,37.420988,-121.371276,FALSE,NA,0.05628472222222222,2019-07-18,199
Whiskey Fire,2019,27,Calaveras,2019-07-18T18:31:00Z,2019-07-20T08:56:00Z,38.115224,-120.78068,FALSE,NA,1.6006944444444444,2019-07-18,199
Tejon Fire,2019,208,Kern,2019-07-21T15:30:17Z,NA,34.9008333,-118.9183333,FALSE,NA,NA,2019-07-21,202
Milpas Fire,2019,81,San Bernardino,2019-07-22T19:45:27Z,NA,34.42386,-117.10318,FALSE,NA,NA,2019-07-22,203
Moms Fire,2019,10,Butte,2019-07-23T14:41:00Z,NA,39.423833,-121.579738,FALSE,NA,NA,2019-07-23,204
Marshview Fire,2019,183,Solano,2019-07-24T12:28:45Z,NA,38.158333,-122.118889,FALSE,NA,NA,2019-07-24,205
Sweigert Fire,2019,80,Santa Clara,2019-07-24T20:01:44Z,NA,37.433192,-121.807258,FALSE,NA,NA,2019-07-24,205
Thompson Fire,2019,95,San Luis Obispo,2019-07-24T20:09:59Z,NA,35.004722,-120.435278,FALSE,NA,NA,2019-07-24,205
Community Fire,2019,35,Siskiyou,2019-07-27T10:15:00Z,NA,41.838,-122.845,FALSE,NA,NA,2019-07-27,208
Tree Fire,2019,83,Siskiyou,2019-07-27T10:15:00Z,NA,41.834366,-122.656569,FALSE,NA,NA,2019-07-27,208
Usal Fire,2019,130,Mendocino,2019-07-27T23:36:00Z,NA,39.831762,-123.846013,FALSE,NA,NA,2019-07-27,208
Star Fire,2019,156,San Bernardino,2019-07-28T13:20:11Z,NA,33.997528,-117.769766,FALSE,NA,NA,2019-07-28,209
Tucker Fire,2019,14217,Modoc,2019-07-28T15:58:00Z,2019-08-11T12:16:00Z,41.79591,-121.260305,FALSE,NA,13.845833333333333,2019-07-28,209
Carson Fire,2019,13,El Dorado,2019-07-30T19:27:46Z,2019-07-31T06:47:00Z,38.757636,-120.75664,FALSE,NA,0.4716898148148148,2019-07-30,211
Caliente Fire,2019,448,San Diego,2019-08-01T14:53:15Z,2019-08-03T09:10:00Z,32.575556,-117.026667,FALSE,NA,1.7616319444444444,2019-08-01,213
Meadow Fire (Not a CAL FIRE incident),2019,103,Modoc,2019-08-02T16:53:18Z,2019-08-02T21:39:00Z,41.43783,-120.23976,FALSE,NA,0.1984027777777778,2019-08-02,214
La Barisa Fire,2019,26,San Bernardino,2019-08-03T17:22:51Z,2019-08-04T06:39:00Z,34.202883,-116.4449,FALSE,NA,0.5528819444444445,2019-08-03,215
Marsh Complex,2019,757,Contra Costa,2019-08-03T03:16:00Z,2019-08-06T18:42:00Z,37.908362,-121.872941,FALSE,NA,3.6430555555555557,2019-08-03,215
Gilbert Fire,2019,30,Shasta,2019-08-04T17:18:21Z,NA,40.55924,-122.25409,FALSE,NA,NA,2019-08-04,216
3-2 Willow (Previously H-1 Fire),2019,107,Lassen,2019-08-07T18:48:57Z,NA,40.900458,-121.320838,FALSE,NA,NA,2019-08-07,219
Sellers Fire,2019,58,Contra Costa,2019-08-07T15:13:52Z,NA,37.968494,-121.678172,FALSE,NA,NA,2019-08-07,219
Golf Fire,2019,20,Lake,2019-08-08T14:55:59Z,2019-08-11T10:28:00Z,38.99174,-122.7751,FALSE,NA,2.813900462962963,2019-08-08,220
Preston Fire,2019,21,Tuolumne,2019-08-08T16:16:40Z,2019-08-08T17:12:00Z,37.949747,-120.420058,FALSE,NA,0.038425925925925926,2019-08-08,220
W1 McDonald Fire,2019,1020,Lassen,2019-08-08T18:42:41Z,2019-08-11T11:35:00Z,40.943799,-120.275298,FALSE,NA,2.7029976851851854,2019-08-08,220
Harte Fire,2019,240,Alameda,2019-08-09T15:09:50Z,NA,37.708743,-121.841879,FALSE,NA,NA,2019-08-09,221
Heavy Range Fire,2019,33,Yolo,2019-08-10T18:47:02Z,2019-08-10T15:07:00Z,39.171091,-121.423281,FALSE,NA,-0.15280092592592592,2019-08-10,222
Lower Fire,2019,46,Shasta,2019-08-12T14:16:53Z,2019-08-13T16:15:00Z,40.46968,-122.54364,FALSE,NA,1.0820254629629629,2019-08-12,224
Moose Fire,2019,225,Mendocino,2019-08-12T17:10:00Z,2019-08-17T18:15:00Z,39.005262,-123.195306,TRUE,328,5.045138888888889,2019-08-12,224
Radio Fire,2019,20,Riverside,2019-08-12T10:53:10Z,2019-08-12T08:21:00Z,33.909792,-117.004667,FALSE,NA,-0.10567129629629629,2019-08-12,224
Greenstone Fire,2019,16,El Dorado,2019-08-14T16:07:49Z,2019-08-14T18:52:00Z,38.703889,-120.890556,FALSE,NA,0.1140162037037037,2019-08-14,226
Bayliss Fire,2019,60,Santa Clara,2019-08-15T13:44:02Z,NA,37.219717,-121.761974,FALSE,NA,NA,2019-08-15,227
Cottage Fire,2019,156,Shasta,2019-08-15T15:09:55Z,2019-08-17T18:43:00Z,40.484329,-122.159393,TRUE,8,2.147974537037037,2019-08-15,227
Hunter Fire,2019,423,Mariposa,2019-08-15T15:15:56Z,NA,37.532028,-120.208019,FALSE,NA,NA,2019-08-15,227
Border 8 Fire,2019,1507,Mexico,2019-08-16T06:14:55Z,2019-08-17T14:30:00Z,32.573437,-116.658735,FALSE,NA,1.3438078703703704,2019-08-16,228
Gaines Fire,2019,1300,Mariposa,2019-08-16T14:11:02Z,NA,37.536069,-120.177018,FALSE,NA,NA,2019-08-16,228
Yucca Fire,2019,34,Riverside,2019-08-22T19:31:10Z,2019-08-23T23:00:00Z,33.4506,-116.857817,FALSE,NA,1.145023148148148,2019-08-22,234
Border 10 Fire,2019,25,Mexico,2019-08-25T16:15:15Z,2019-08-28T08:54:00Z,32.557546,-116.873955,FALSE,NA,2.693576388888889,2019-08-25,237
Ivy Fire,2019,80,Riverside,2019-08-25T10:58:28Z,2019-08-25T13:00:00Z,33.77777348,-117.487578,FALSE,NA,0.08439814814814815,2019-08-25,237
Jamieson Fire,2019,35,Santa Clara,2019-08-25T13:06:49Z,NA,37.034183,-121.45597,FALSE,NA,NA,2019-08-25,237
R-1 Fire,2019,3380,Lassen,2019-08-28T19:48:14Z,2019-09-04T16:22:00Z,40.593,-120.581,FALSE,NA,6.856782407407407,2019-08-28,240
Carroll Fire,2019,19,Alameda,2019-08-31T12:55:15Z,2019-08-31T12:50:00Z,37.718636,-121.657011,FALSE,NA,-0.0036458333333333334,2019-08-31,243
Jolon Fire,2019,66,Monterey,2019-09-01T16:35:55Z,2019-09-02T10:08:00Z,35.906482,-120.992914,FALSE,NA,0.7306134259259259,2019-09-01,244
Snail Fire,2019,279,Ventura,2019-09-01T17:37:43Z,2019-09-05T08:14:00Z,34.71011,-119.3547,FALSE,NA,3.6085300925925927,2019-09-01,244
Telephone Fire,2019,15,San Bernardino,2019-09-02T20:27:29Z,2019-09-06T08:00:00Z,34.353667,-117.343833,FALSE,NA,3.480914351851852,2019-09-02,245
Foster Fire,2019,17,San Benito,2019-09-04T20:33:59Z,2019-09-04T20:33:00Z,36.732866,-121.39478,FALSE,NA,-6.828703703703704e-4,2019-09-04,247
Glass Fire,2019,28,Lake,2019-09-04T16:26:00Z,2019-09-05T10:03:00Z,38.910498,-122.642572,TRUE,55,0.7340277777777777,2019-09-04,247
Tenaja,2019,1926,Riverside,2019-09-04T16:43:36Z,2019-09-14T19:00:00Z,33.528469,-117.273157,TRUE,35,10.094722222222222,2019-09-04,247
Flood Fire,2019,44,San Joaquin,2019-09-05T14:33:01Z,2019-09-05T19:56:00Z,38.017138,-120.945044,FALSE,NA,0.22429398148148147,2019-09-05,248
Henthorne Fire,2019,244,Trinity,2019-09-05T09:25:00Z,2019-09-18T12:17:00Z,40.062304,-123.222196,FALSE,NA,13.119444444444444,2019-09-05,248
Red Bank Fire,2019,8838,Tehama,2019-09-05T13:19:56Z,2019-09-13T19:00:00Z,40.12,-122.64,TRUE,1936,8.236157407407408,2019-09-05,248
Broder Fire,2019,381,Tulare,2019-09-06T12:39:18Z,NA,36.151,-118.185,FALSE,9,NA,2019-09-06,249
Forbestown Fire,2019,58,Butte,2019-09-06T15:18:52Z,2019-09-12T18:49:00Z,39.470333,-121.412333,FALSE,105,6.145925925925926,2019-09-06,249
R-6 Fire,2019,260,Lassen,2019-09-06T13:20:00Z,2019-09-11T18:30:00Z,44.734,-120.606,FALSE,40,5.215277777777778,2019-09-06,249
Taboose Fire,2019,10296,Inyo,2019-09-06T12:43:35Z,2019-11-21T16:09:00Z,37.034,-118.345,TRUE,269,76.14265046296296,2019-09-06,249
Duzel Fire,2019,15,Siskiyou,2019-09-07T18:19:16Z,2019-09-10T19:27:00Z,41.512917,-122.740333,FALSE,NA,3.047037037037037,2019-09-07,250
Kidder 2 Fire,2019,227,Siskiyou,2019-09-07T08:47:46Z,2019-09-26T08:00:00Z,41.4929742,-123.2129356,FALSE,NA,18.966828703703705,2019-09-07,250
Lime Fire,2019,1872,Siskiyou,2019-09-07T08:36:32Z,NA,41.862237,-122.662258,FALSE,515,NA,2019-09-07,250
Rams Horn Fire,2019,280,Trinity,2019-09-07T08:49:58Z,2019-09-12T10:08:00Z,41.150392,-122.634108,FALSE,259,5.054189814814815,2019-09-07,250
Sycamore Fire,2019,250,Riverside,2019-09-07T20:31:46Z,2019-09-08T18:00:00Z,33.9369,-117.3063,FALSE,NA,0.8946064814814815,2019-09-07,250
McMurray Fire,2019,200,Santa Barbara,2019-09-09T17:42:43Z,2019-09-14T08:00:00Z,34.630919,-120.187368,FALSE,NA,4.595335648148148,2019-09-09,252
Redwood Fire,2019,34,Riverside,2019-09-12T20:30:41Z,NA,33.854597,-117.270144,FALSE,NA,NA,2019-09-12,255
Horseshoe Fire,2019,520,Riverside,2019-09-14T17:53:00Z,NA,33.4853,-117.043723,TRUE,235,NA,2019-09-14,257
Bar Fire,2019,91,Siskiyou,2019-09-15T15:52:00Z,NA,41.749667,-123.000833,FALSE,NA,NA,2019-09-15,258
Bautista Fire,2019,167,Riverside,2019-09-15T20:13:05Z,2019-09-22T18:00:00Z,33.635,-116.801111,FALSE,25,6.907581018518519,2019-09-15,258
Baseline Fire,2019,604,Placer,2019-09-20T15:02:08Z,NA,38.751648,-121.432636,FALSE,NA,NA,2019-09-20,263
Kennedy Fire,2019,98,Riverside,2019-09-21T17:22:00Z,2019-09-22T17:00:00Z,33.900994,-117.170588,FALSE,150,0.9847222222222223,2019-09-21,264
Lopez Fire,2019,220,San Luis Obispo,2019-09-21T14:26:00Z,2019-09-27T18:00:00Z,35.214364,-120.455883,TRUE,515,6.148611111111111,2019-09-21,264
Lynette Fire,2019,67,Calaveras,2019-09-22T18:25:56Z,NA,38.20177,-120.827386,FALSE,NA,NA,2019-09-22,265
Electra Fire,2019,10,Amador,2019-09-25T13:13:41Z,2019-09-25T17:00:00Z,38.332083,-120.67131,TRUE,45,0.15716435185185185,2019-09-25,268
Mare Fire,2019,30,Solano,2019-09-26T15:29:06Z,NA,38.07944444,-122.25611111,FALSE,NA,NA,2019-09-26,269
Hwy Fire,2019,300,Butte,2019-09-28T17:48:10Z,2019-09-28T18:40:00Z,39.622137,-121.693472,FALSE,NA,0.03599537037037037,2019-09-28,271
Chaparral Fire,2019,22,El Dorado,2019-09-29T21:44:45Z,2019-09-29T21:35:00Z,38.538467,-120.965105,FALSE,NA,-0.0067708333333333336,2019-09-29,272
Warren Fire,2019,19,Riverside,2019-09-30T07:07:00Z,2019-09-30T09:05:00Z,33.703546,-117.033598,FALSE,NA,0.08194444444444444,2019-09-30,273
Del Fire,2019,18,Stanislaus,2019-10-03T13:36:04Z,2019-10-04T10:39:00Z,37.429506,-121.336465,FALSE,NA,0.8770370370370371,2019-10-03,276
Briceburg Fire,2019,5563,Mariposa,2019-10-06T16:15:12Z,NA,37.604638,-119.96606,TRUE,19,NA,2019-10-06,279
Dales Fire,2019,11,Tehama,2019-10-07T11:03:29Z,2019-10-07T11:03:00Z,40.314187,-122.070055,FALSE,NA,-3.467939821658311e-4,2019-10-07,280
Corning Fire,2019,68,Tehama,2019-10-09T08:31:40Z,2019-10-09T12:39:00Z,39.847708,-122.1604,FALSE,NA,0.17175925925925925,2019-10-09,282
Cross Fire,2019,289,Monterey,2019-10-09T06:52:14Z,2019-10-11T07:30:00Z,35.79069,-120.73102,FALSE,NA,2.026226851851852,2019-10-09,282
Inghram Fire,2019,10,Tehama,2019-10-09T09:52:52Z,2019-10-08T09:52:00Z,39.847708,-122.160416,FALSE,NA,-1.0006073726851632,2019-10-09,282
Merrill Fire,2019,40,Contra Costa,2019-10-10T06:42:19Z,2019-10-10T12:00:00Z,37.828267,-122.103867,FALSE,NA,0.22061342592592592,2019-10-10,283
Plains Fire,2019,42,Shasta,2019-10-10T15:49:07Z,2019-10-10T19:05:00Z,40.4988,-122.19911,FALSE,NA,0.1360300925925926,2019-10-10,283
Reche Fire,2019,350,Riverside,2019-10-10T14:18:17Z,2019-10-13T07:30:00Z,33.975405,-117.207068,TRUE,NA,2.7164699074074075,2019-10-10,283
Saddle Ridge Fire,2019,8799,Los Angeles,2019-10-10T21:02:00Z,2019-10-31T09:10:00Z,34.32988,-118.48161,TRUE,206,20.505555555555556,2019-10-10,283
Sandalwood Fire,2019,1011,Riverside,2019-10-10T15:38:44Z,NA,33.9925,-117.059167,TRUE,247,NA,2019-10-10,283
Wendy Fire,2019,91,Ventura,2019-10-10T21:28:58Z,NA,34.156389,-118.950833,FALSE,NA,NA,2019-10-10,283
Wolf Fire,2019,75,Riverside,2019-10-10T18:36:46Z,2019-10-12T17:22:00Z,33.8615,-116.897333,FALSE,NA,1.9480787037037037,2019-10-10,283
Caples Fire,2019,3435,El Dorado,2019-10-11T12:47:59Z,NA,38.724,-120.145,FALSE,NA,NA,2019-10-11,284
Olivas Fire,2019,200,Ventura,2019-10-11T15:57:10Z,2019-10-12T18:00:00Z,34.23955,-119.20187,FALSE,NA,1.0853009259259259,2019-10-11,284
Fairmont Fire,2019,10,San Diego,2019-10-15T17:41:57Z,2019-10-16T13:50:00Z,32.762706,-117.097441,FALSE,NA,0.8389236111111111,2019-10-15,288
Nustar Fire,2019,15,Contra Costa,2019-10-15T16:17:18Z,NA,38.045866,-122.245186,FALSE,NA,NA,2019-10-15,288
Grove Fire,2019,25,Lake,2019-10-17T20:06:00Z,NA,38.88913,-122.604425,FALSE,NA,NA,2019-10-17,290
Real Fire,2019,420,Santa Barbara,2019-10-17T16:31:00Z,2019-10-21T06:00:00Z,34.484722,-120.190833,FALSE,NA,3.5618055555555554,2019-10-17,290
Beaumont Fire,2019,11,San Bernardino,2019-10-21T08:16:33Z,2019-10-22T13:30:00Z,34.033117,-117.21545,FALSE,NA,1.217673611111111,2019-10-21,294
Palisades Fire,2019,42,Los Angeles,2019-10-21T11:52:52Z,2019-10-31T14:16:00Z,34.055768,-118.554091,FALSE,NA,10.099398148148149,2019-10-21,294
Kincade Fire,2019,77758,Sonoma,2019-10-23T21:27:00Z,2019-11-06T19:00:00Z,38.792458,-122.780053,TRUE,55,13.897916666666667,2019-10-23,296
Cabrillo Fire,2019,62,San Mateo,2019-10-24T20:15:36Z,2019-10-27T12:11:00Z,37.166674,-122.361112,FALSE,NA,2.663472222222222,2019-10-24,297
Muir Fire,2019,67,Marin,2019-10-24T12:15:33Z,NA,37.896231,-122.636471,FALSE,NA,NA,2019-10-24,297
Old Water Fire,2019,145,San Bernardino,2019-10-24T04:53:17Z,NA,34.183624,-117.274276,FALSE,NA,NA,2019-10-24,297
Tick Fire,2019,4615,Los Angeles,2019-10-24T14:51:46Z,NA,34.472778,-118.368056,TRUE,509,NA,2019-10-24,297
Sawday Fire,2019,97,San Diego,2019-10-25T10:52:04Z,2019-10-28T19:31:00Z,33.055124,-116.742508,TRUE,150,3.3603703703703705,2019-10-25,298
Burris Fire,2019,703,Mendocino,2019-10-27T14:54:40Z,2019-11-03T18:52:00Z,39.22431,-123.12887,FALSE,NA,7.1648148148148145,2019-10-27,300
Cypress Complex,2019,200,Contra Costa,2019-10-27T08:50:23Z,2019-10-28T16:26:00Z,37.99136,-121.64118,FALSE,NA,1.3164004629629629,2019-10-27,300
Forest Fire,2019,50,Contra Costa,2019-10-27T17:36:15Z,2019-10-28T16:26:00Z,37.97911,-122.11092,FALSE,NA,0.9512152777777778,2019-10-27,300
Glencove Fire,2019,140,Solano,2019-10-27T11:52:15Z,2019-10-28T16:28:00Z,38.07205,-122.22463,FALSE,NA,1.1914930555555556,2019-10-27,300
Rawson Fire,2019,605,Tehama,2019-10-27T02:47:20Z,2019-10-28T07:22:00Z,40.00171,-122.25421,FALSE,NA,1.1907407407407407,2019-10-27,300
Getty Fire,2019,745,Los Angeles,2019-10-28T06:46:55Z,2019-11-05T17:30:00Z,34.098191,-118.478717,FALSE,NA,8.446585648148147,2019-10-28,301
Easy Fire,2019,1806,Ventura,2019-10-30T07:45:14Z,2019-11-02T18:57:00Z,34.282179,-118.803389,FALSE,NA,3.46650462962963,2019-10-30,303
46 Fire,2019,328,Riverside,2019-10-31T06:22:34Z,2019-11-03T16:15:00Z,33.985972,-117.414111,FALSE,NA,3.411412037037037,2019-10-31,304
Hillside Fire,2019,200,San Bernardino,2019-10-31T06:53:47Z,2019-11-05T09:03:00Z,34.183,-117.285,FALSE,NA,5.089733796296296,2019-10-31,304
Cashe Fire,2019,NA,Yolo,2019-11-25T12:02:02Z,NA,38.734634,-121.729691,FALSE,NA,NA,2019-11-25,329
Cave Fire (No Longer a CAL FIRE Incident),2019,3126,Santa Barbara,2019-11-25T19:59:12Z,2019-12-14T08:22:00Z,34.5025,-119.785,FALSE,NA,18.515833333333333,2019-11-25,329
Foothills Fire,2019,355,Placer,2019-11-25T12:39:44Z,NA,38.838992,-121.325842,FALSE,NA,NA,2019-11-25,329
